2016-12-20 15:13:40.200 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2016-12-20 15:13:40.368 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2016-12-20 15:13:40.369 [JavaFX Application Thread] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=pcb_PU, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [pcb_PU]
2016-12-20 15:13:40.370 [JavaFX Application Thread] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [pcb_PU] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2016-12-20 15:13:40.383 [JavaFX Application Thread] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: pcb_PU
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/adriang/Documents/NetBeansProjects/PreciosContratosBascula/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.chortitzer.pcbjfx.domain.TblBasPrecios
		com.chortitzer.pcbjfx.domain.TblBasContratos
		com.chortitzer.pcbjfx.domain.Tblempresa
		com.chortitzer.pcbjfx.domain.Tblproductos]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: 123456
		javax.persistence.jdbc.url: jdbc:postgresql://192.168.3.122:5432/industria
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		hibernate.show_sql: false
		javax.persistence.jdbc.user: postgres]
2016-12-20 15:13:40.395 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2016-12-20 15:13:40.398 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2016-12-20 15:13:40.404 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2016-12-20 15:13:40.405 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.jpa.event.spi.JpaIntegrator].
2016-12-20 15:13:40.537 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate Core {5.2.5.Final}
2016-12-20 15:13:40.540 [JavaFX Application Thread] INFO  org.hibernate.cfg.Environment - HHH000206: hibernate.properties not found
2016-12-20 15:13:40.557 [JavaFX Application Thread] DEBUG org.hibernate.service.spi.ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
2016-12-20 15:13:40.630 [JavaFX Application Thread] DEBUG org.hibernate.cache.internal.RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
2016-12-20 15:13:40.650 [JavaFX Application Thread] INFO  org.hibernate.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2016-12-20 15:13:44.538 [JavaFX Application Thread] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.PostgreSQLDialect
2016-12-20 15:13:46.951 [JavaFX Application Thread] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2016-12-20 15:13:46.993 [JavaFX Application Thread] INFO  org.hibernate.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2016-12-20 15:13:46.999 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration pg-uuid -> org.hibernate.type.PostgresUUIDType@46873bee
2016-12-20 15:13:47.000 [JavaFX Application Thread] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.PostgresUUIDType@46873bee
2016-12-20 15:13:47.000 [JavaFX Application Thread] INFO  org.hibernate.type.BasicTypeRegistry - HHH000270: Type registration [java.util.UUID] overrides previous : org.hibernate.type.UUIDBinaryType@704f33c7
2016-12-20 15:13:47.248 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2016-12-20 15:13:47.249 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2016-12-20 15:13:47.250 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2016-12-20 15:13:47.250 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2016-12-20 15:13:47.251 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2016-12-20 15:13:47.253 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2016-12-20 15:13:47.254 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2016-12-20 15:13:47.256 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2016-12-20 15:13:47.258 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2016-12-20 15:13:47.259 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2016-12-20 15:13:47.260 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2016-12-20 15:13:47.260 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2016-12-20 15:13:47.261 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2016-12-20 15:13:47.262 [JavaFX Application Thread] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2016-12-20 15:13:47.302 [JavaFX Application Thread] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2016-12-20 15:13:47.355 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.Tblempresa
2016-12-20 15:13:47.376 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findAll => SELECT t FROM Tblempresa t
2016-12-20 15:13:47.376 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findById => SELECT t FROM Tblempresa t WHERE t.id = :id
2016-12-20 15:13:47.376 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByNombre => SELECT t FROM Tblempresa t WHERE t.nombre = :nombre
2016-12-20 15:13:47.377 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByDireccion => SELECT t FROM Tblempresa t WHERE t.direccion = :direccion
2016-12-20 15:13:47.377 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByTelefono => SELECT t FROM Tblempresa t WHERE t.telefono = :telefono
2016-12-20 15:13:47.377 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByCuentacorriente => SELECT t FROM Tblempresa t WHERE t.cuentacorriente = :cuentacorriente
2016-12-20 15:13:47.377 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: Tblempresa.findByRuc => SELECT t FROM Tblempresa t WHERE t.ruc = :ruc
2016-12-20 15:13:47.390 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-20 15:13:47.397 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Tblempresa
2016-12-20 15:13:47.401 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.pcbjfx.domain.Tblempresa on table tblempresa
2016-12-20 15:13:47.444 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=id, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.451 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2016-12-20 15:13:47.455 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:id]
2016-12-20 15:13:47.457 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for id
2016-12-20 15:13:47.461 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2016-12-20 15:13:47.468 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=cuentacorriente, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.469 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property cuentacorriente with lazy=false
2016-12-20 15:13:47.469 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:cuentacorriente]
2016-12-20 15:13:47.469 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for cuentacorriente
2016-12-20 15:13:47.470 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property cuentacorriente
2016-12-20 15:13:47.470 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=direccion, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.470 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property direccion with lazy=false
2016-12-20 15:13:47.471 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:direccion]
2016-12-20 15:13:47.471 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for direccion
2016-12-20 15:13:47.472 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property direccion
2016-12-20 15:13:47.473 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.473 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
2016-12-20 15:13:47.474 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:nombre]
2016-12-20 15:13:47.474 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for nombre
2016-12-20 15:13:47.474 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property nombre
2016-12-20 15:13:47.475 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=ruc, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.476 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ruc with lazy=false
2016-12-20 15:13:47.476 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:ruc]
2016-12-20 15:13:47.477 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for ruc
2016-12-20 15:13:47.477 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property ruc
2016-12-20 15:13:47.481 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='idEmpresa'}
2016-12-20 15:13:47.486 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=tblBasContratosCollection, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.488 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=null, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.502 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=element, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.503 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=tblBasContratosCollection_KEY, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.504 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='tblBasContratosCollection_KEY', referencedColumn='null', mappedBy='null'}
2016-12-20 15:13:47.506 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='idEmpresa'}
2016-12-20 15:13:47.506 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='idEmpresa'}
2016-12-20 15:13:47.507 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: com.chortitzer.pcbjfx.domain.Tblempresa.tblBasContratosCollection
2016-12-20 15:13:47.511 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property tblBasContratosCollection
2016-12-20 15:13:47.512 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tblempresa), mappingColumn=telefono, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.512 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property telefono with lazy=false
2016-12-20 15:13:47.512 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.Tblempresa:telefono]
2016-12-20 15:13:47.512 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for telefono
2016-12-20 15:13:47.512 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property telefono
2016-12-20 15:13:47.514 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.TblBasPrecios
2016-12-20 15:13:47.514 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasPrecios.findAll => SELECT t FROM TblBasPrecios t
2016-12-20 15:13:47.514 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasPrecios.findByFechahoraVigencia => SELECT t FROM TblBasPrecios t WHERE t.fechahoraVigencia = :fechahoraVigencia
2016-12-20 15:13:47.514 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasPrecios.findByValorGsPorKg => SELECT t FROM TblBasPrecios t WHERE t.valorGsPorKg = :valorGsPorKg
2016-12-20 15:13:47.514 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-20 15:13:47.515 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name TblBasPrecios
2016-12-20 15:13:47.515 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.pcbjfx.domain.TblBasPrecios on table tbl_bas_precios
2016-12-20 15:13:47.524 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_precios), mappingColumn=fechahora_vigencia, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.524 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fechahoraVigencia with lazy=false
2016-12-20 15:13:47.524 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasPrecios:fechahoraVigencia]
2016-12-20 15:13:47.525 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for fechahoraVigencia
2016-12-20 15:13:47.525 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fechahoraVigencia
2016-12-20 15:13:47.526 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='id_producto', referencedColumn='id', mappedBy=''}
2016-12-20 15:13:47.526 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_precios), mappingColumn=idProducto, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.528 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idProducto
2016-12-20 15:13:47.529 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_precios), mappingColumn=valor_gs_por_kg, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.529 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property valorGsPorKg with lazy=false
2016-12-20 15:13:47.529 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasPrecios:valorGsPorKg]
2016-12-20 15:13:47.529 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for valorGsPorKg
2016-12-20 15:13:47.529 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property valorGsPorKg
2016-12-20 15:13:47.530 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: com.chortitzer.pcbjfx.domain.TblBasContratos
2016-12-20 15:13:47.530 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findAll => SELECT t FROM TblBasContratos t
2016-12-20 15:13:47.530 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findById => SELECT t FROM TblBasContratos t WHERE t.id = :id
2016-12-20 15:13:47.530 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findByFecha => SELECT t FROM TblBasContratos t WHERE t.fecha = :fecha
2016-12-20 15:13:47.530 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: TblBasContratos.findByPrecioGsPorKg => SELECT t FROM TblBasContratos t WHERE t.precioGsPorKg = :precioGsPorKg
2016-12-20 15:13:47.531 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2016-12-20 15:13:47.531 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name TblBasContratos
2016-12-20 15:13:47.531 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity com.chortitzer.pcbjfx.domain.TblBasContratos on table tbl_bas_contratos
2016-12-20 15:13:47.534 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=id, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.534 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2016-12-20 15:13:47.535 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasContratos:id]
2016-12-20 15:13:47.535 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for id
2016-12-20 15:13:47.535 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2016-12-20 15:13:47.535 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=fecha, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.536 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property fecha with lazy=false
2016-12-20 15:13:47.536 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasContratos:fecha]
2016-12-20 15:13:47.536 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for fecha
2016-12-20 15:13:47.536 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property fecha
2016-12-20 15:13:47.536 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='id_empresa', referencedColumn='id', mappedBy=''}
2016-12-20 15:13:47.537 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=idEmpresa, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.537 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idEmpresa
2016-12-20 15:13:47.538 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='id_producto', referencedColumn='id', mappedBy=''}
2016-12-20 15:13:47.538 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=idProducto, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.539 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property idProducto
2016-12-20 15:13:47.540 [JavaFX Application Thread] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(tbl_bas_contratos), mappingColumn=precio_gs_por_kg, insertable=true, updatable=true, unique=false}
2016-12-20 15:13:47.541 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property precioGsPorKg with lazy=false
2016-12-20 15:13:47.541 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [com.chortitzer.pcbjfx.domain.TblBasContratos:precioGsPorKg]
2016-12-20 15:13:47.541 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for precioGsPorKg
